"number","total_stations","distance_covered","start_time","end_time","journey_days","journey_time","train_type","is_superfast","average_speed","DelayOverall","DelayDiscreate"
"64053",15,82,"06:15","08:35",0,2.33333333333333,"MEMU",FALSE,35.1428571428571,16.4333333333333,0.78
"64055",16,82,"08:20","11:05",0,2.75,"MEMU",FALSE,29.8181818181818,33.39375,0.9875
"64057",17,80,"10:55","13:30",0,2.58333333333333,"MEMU",FALSE,30.9677419354839,26.7235294117647,2.85294117647059
"64061",13,60,"17:30","19:20",0,1.83333333333333,"MEMU",FALSE,32.7272727272727,11.5769230769231,0.907692307692308
"64062",13,60,"05:15","07:20",0,2.08333333333333,"MEMU",FALSE,28.8,37.9692307692308,2.75384615384615
"64064",13,60,"19:45","21:25",0,1.66666666666667,"MEMU",FALSE,36,14.4,1.43846153846154
"64071",14,47,"08:10","09:45",0,1.58333333333333,"MEMU",FALSE,29.6842105263158,12.4928571428571,1.74285714285714
"64073",16,99,"19:55","22:10",0,2.25,"MEMU",FALSE,44,20.41875,1.55
"64074",16,99,"04:45","06:45",0,2,"MEMU",FALSE,49.5,6.63125,0.08125
"64075",11,57,"07:15","08:50",0,1.58333333333333,"MEMU",FALSE,36,12.9636363636364,0.527272727272727
"64076",11,57,"00:15","01:30",0,1.25,"MEMU",FALSE,45.6,14.2545454545455,0.945454545454545
"64077",11,57,"07:55","09:30",0,1.58333333333333,"MEMU",FALSE,36,12.9545454545455,0.772727272727273
"64078",11,57,"08:45","10:15",0,1.5,"MEMU",FALSE,38,10.2272727272727,1.02727272727273
"64080",11,57,"17:05","18:30",0,1.41666666666667,"MEMU",FALSE,40.2352941176471,14.3727272727273,1.32727272727273
"64082",11,57,"18:00","19:30",0,1.5,"MEMU",FALSE,38,9.42727272727273,0.272727272727273
"64084",11,57,"21:25","22:45",0,1.33333333333333,"MEMU",FALSE,42.75,37.0636363636364,3.78181818181818
"64093",14,25,"09:47","10:32",0,0.75,"MEMU",FALSE,33.3333333333333,31.5595238095238,3.22619047619048
"64094",14,25,"08:25","09:08",0,0.716666666666667,"MEMU",FALSE,34.8837209302326,30.6214285714286,2.76428571428571
"64095",18,32,"09:50","11:00",0,1.16666666666667,"MEMU",FALSE,27.4285714285714,14.7619047619048,1.8015873015873
"64096",14,25,"10:55","11:45",0,0.833333333333333,"MEMU",FALSE,30,35.8571428571429,2.95918367346939
"64097",6,11,"19:45","20:20",0,0.583333333333333,"MEMU",FALSE,18.8571428571429,20.4833333333333,4.13333333333333
"64098",14,25,"18:00","18:48",0,0.8,"MEMU",FALSE,31.25,45.7214285714286,4.10714285714286
"64101",21,132,"01:55","05:10",0,3.25,"MEMU",FALSE,40.6153846153846,27.4333333333333,1.76666666666667
"64102",21,132,"18:15","21:20",0,3.08333333333333,"MEMU",FALSE,42.8108108108108,83.2190476190476,6.32857142857143
"64103",21,132,"06:10","09:10",0,3,"MEMU",FALSE,44,24.3047619047619,1.4047619047619
"64104",10,61,"05:20","07:00",0,1.66666666666667,"MEMU",FALSE,36.6,23.83,2.81
"64105",24,138,"06:20","09:30",0,3.16666666666667,"MEMU",FALSE,43.5789473684211,28.9166666666667,1.02916666666667
"64106",15,89,"17:25","19:40",0,2.25,"MEMU",FALSE,39.5555555555556,43.3466666666667,3.17333333333333
"64107",10,61,"15:00","16:35",0,1.58333333333333,"MEMU",FALSE,38.5263157894737,21.06,4.47
"64108",15,89,"20:30","22:45",0,2.25,"MEMU",FALSE,39.5555555555556,21.1066666666667,1.79333333333333
"64109",13,71,"07:50","10:25",0,2.58333333333333,"MEMU",FALSE,27.4838709677419,26.3,2.37692307692308
"64110",24,138,"17:35","20:40",0,3.08333333333333,"MEMU",FALSE,44.7567567567568,20.1041666666667,5.55
"64111",19,99,"06:00","09:00",0,3,"MEMU",FALSE,33,8.93684210526316,0.663157894736842
"64112",14,71,"11:20","14:50",0,3.5,"MEMU",FALSE,20.2857142857143,40.6142857142857,4.46428571428571
"64113",22,106,"19:45","22:35",0,2.83333333333333,"MEMU",FALSE,37.4117647058823,63.7636363636364,3.75
"64114",24,138,"18:05","21:05",0,3,"MEMU",FALSE,46,19.1208333333333,3.79166666666667
"64151",21,132,"14:05","17:00",0,2.91666666666667,"MEMU",FALSE,45.2571428571429,56.1047619047619,4.2952380952381
"64152",21,132,"08:50","12:00",0,3.16666666666667,"MEMU",FALSE,41.6842105263158,31.8857142857143,5.54761904761905
"64153",15,138,"06:35","09:30",0,2.91666666666667,"MEMU",FALSE,47.3142857142857,69.88125,5.6
"64154",11,78,"12:20","13:45",0,1.41666666666667,"MEMU",FALSE,55.0588235294118,112.381818181818,13.5
"64155",11,91,"10:05","12:30",0,2.41666666666667,"MEMU",FALSE,37.6551724137931,85.2090909090909,9.7
"64156",16,138,"16:25","19:30",0,3.08333333333333,"MEMU",FALSE,44.7567567567568,215.3,18.99375
"64157",18,120,"05:45","09:25",0,3.66666666666667,"MEMU",FALSE,32.7272727272727,57.0308641975309,6.04938271604938
"64158",11,91,"14:15","15:55",0,1.66666666666667,"MEMU",FALSE,54.6,153.672727272727,18
"64159",10,82,"18:10","19:45",0,1.58333333333333,"MEMU",FALSE,51.7894736842105,45.56,6.77
"64160",18,120,"16:25","20:00",0,3.58333333333333,"MEMU",FALSE,33.4883720930233,98,8.01111111111111
"64161",13,111,"20:20","22:40",0,2.33333333333333,"MEMU",FALSE,47.5714285714286,55.7,5.64615384615385
"64162",12,82,"08:10","09:50",0,1.66666666666667,"MEMU",FALSE,49.2,26.2833333333333,7.41666666666667
"64163",3,10,"04:35","05:00",0,0.416666666666667,"MEMU",FALSE,24,8.76666666666667,4.76666666666667
"64164",13,111,"05:50","07:40",0,1.83333333333333,"MEMU",FALSE,60.5454545454545,21.1769230769231,2.63846153846154
"64165",11,78,"09:35","12:00",0,2.41666666666667,"MEMU",FALSE,32.2758620689655,118.763636363636,15.4727272727273
"64167",32,195,"03:50","10:30",0,6.66666666666667,"MEMU",FALSE,29.25,21.559375,1.278125
"64168",32,195,"16:40","22:30",0,5.83333333333333,"MEMU",FALSE,33.4285714285714,42.90625,1.409375
"64201",13,73,"04:10","05:55",0,1.75,"MEMU",FALSE,41.7142857142857,5.98461538461538,1.47692307692308
"64202",13,73,"05:00","07:00",0,2,"MEMU",FALSE,36.5,11.7615384615385,0.538461538461538
"64203",13,73,"07:20","09:00",0,1.66666666666667,"MEMU",FALSE,43.8,11.9307692307692,0.869230769230769
"64204",13,73,"07:35","09:15",0,1.66666666666667,"MEMU",FALSE,43.8,52.3153846153846,4.61538461538461
"64205",13,73,"09:35","11:15",0,1.66666666666667,"MEMU",FALSE,43.8,75.3461538461538,6.91538461538462
"64206",13,73,"09:10","10:55",0,1.75,"MEMU",FALSE,41.7142857142857,41.1623931623932,4.35897435897436
"64207",13,73,"11:20","13:00",0,1.66666666666667,"MEMU",FALSE,43.8,54.967032967033,7.21978021978022
"64208",13,73,"10:50","12:35",0,1.75,"MEMU",FALSE,41.7142857142857,34.6837606837607,6.32478632478632
"64209",14,73,"14:00","15:50",0,1.83333333333333,"MEMU",FALSE,39.8181818181818,9.62244897959184,4.03061224489796
"64210",13,73,"11:55","13:35",0,1.66666666666667,"MEMU",FALSE,43.8,87.3153846153846,10.1692307692308
"64211",13,73,"16:00","17:40",0,1.66666666666667,"MEMU",FALSE,43.8,91.0307692307692,9.56923076923077
"64212",13,73,"14:05","15:45",0,1.66666666666667,"MEMU",FALSE,43.8,89.126213592233,10.3106796116505
"64213",13,73,"20:20","22:05",0,1.75,"MEMU",FALSE,41.7142857142857,248.461538461538,21.9326923076923
"64214",16,85,"17:45","19:55",0,2.16666666666667,"MEMU",FALSE,39.2307692307692,177.54375,16.59375
"64216",16,85,"21:05","23:25",0,2.33333333333333,"MEMU",FALSE,36.4285714285714,111.425,10.5375
"64221",22,164,"19:20","00:35",1,5.25,"MEMU",FALSE,31.2380952380952,36.5,4.73880597014925
"64222",22,164,"05:50","10:45",0,4.91666666666667,"MEMU",FALSE,33.3559322033898,99.92,7.31428571428571
"64231",5,28,"10:10","11:10",0,1,"MEMU",FALSE,28,90.2,25.66
"64232",5,28,"11:15","12:05",0,0.833333333333333,"MEMU",FALSE,33.6,57.96,14.82
"64234",5,28,"13:45","14:35",0,0.833333333333333,"MEMU",FALSE,33.6,106.18,25.96
"64235",17,101,"06:50","10:10",0,3.33333333333333,"MEMU",FALSE,30.3,67.0441176470588,4.36029411764706
"64251",13,73,"05:40","07:20",0,1.66666666666667,"MEMU",FALSE,43.8,27.5846153846154,2.98461538461538
"64252",13,73,"16:20","18:05",0,1.75,"MEMU",FALSE,41.7142857142857,108.571428571429,10.1098901098901
"64253",16,85,"15:15","17:35",0,2.33333333333333,"MEMU",FALSE,36.4285714285714,105.08125,9.11875
"64254",13,73,"22:15","00:05",1,1.83333333333333,"MEMU",FALSE,39.8181818181818,294.951923076923,24.2788461538462
"64255",16,85,"18:30","20:55",0,2.41666666666667,"MEMU",FALSE,35.1724137931035,46.49375,4.75
"64257",13,73,"21:55","23:38",0,1.71666666666667,"MEMU",FALSE,42.5242718446602,145.369230769231,15.3230769230769
"64260",15,84,"06:00","08:20",0,2.33333333333333,"MEMU",FALSE,36,32.7266666666667,2.66666666666667
"64271",10,36,"13:05","14:50",0,1.75,"MEMU",FALSE,20.5714285714286,47.23,5.47
"64272",10,36,"08:30","09:50",0,1.33333333333333,"MEMU",FALSE,27,42.86,5.04
"64273",10,36,"16:35","18:10",0,1.58333333333333,"MEMU",FALSE,22.7368421052632,25.39,2.35
"64274",10,36,"18:15","19:45",0,1.5,"MEMU",FALSE,24,123.075,14.1
"64275",10,36,"19:55","21:45",0,1.83333333333333,"MEMU",FALSE,19.6363636363636,118.21,13.55
"64281",18,139,"05:55","09:35",0,3.66666666666667,"MEMU",FALSE,37.9090909090909,47.2944444444444,3.53888888888889
"64282",18,139,"16:45","21:10",0,4.41666666666667,"MEMU",FALSE,31.4716981132075,49.3111111111111,1.08333333333333
"64401",5,19,"10:25","11:10",0,0.75,"MEMU",FALSE,25.3333333333333,31.4,8.88
"64402",5,19,"07:10","08:00",0,0.833333333333333,"MEMU",FALSE,22.8,14.84,2.84
"64403",5,19,"17:15","18:00",0,0.75,"MEMU",FALSE,25.3333333333333,17.7,8.58
"64404",5,19,"09:50","10:45",0,0.916666666666667,"MEMU",FALSE,20.7272727272727,14.12,1.88
"64406",5,19,"09:20","10:10",0,0.833333333333333,"MEMU",FALSE,22.8,32.4,7.12
"64407",5,19,"18:20","19:05",0,0.75,"MEMU",FALSE,25.3333333333333,6.74,3.88
"64408",5,19,"10:10","11:00",0,0.833333333333333,"MEMU",FALSE,22.8,30.66,6.98
"64409",7,23,"22:40","23:45",0,1.08333333333333,"MEMU",FALSE,21.2307692307692,22.2714285714286,3.97142857142857
"64410",8,25,"18:25","19:15",0,0.833333333333333,"MEMU",FALSE,30,5.8625,0.4
"64411",8,21,"09:00","10:00",0,1,"MEMU",FALSE,21,8.3875,1.625
"64412",5,19,"20:20","21:05",0,0.75,"MEMU",FALSE,25.3333333333333,15.34,3.64
"64414",5,19,"08:40","09:30",0,0.833333333333333,"MEMU",FALSE,22.8,9.16,1.56
"64415",6,25,"23:00","23:45",0,0.75,"MEMU",FALSE,33.3333333333333,2.6,0.0333333333333333
"64417",10,28,"07:10","08:40",0,1.5,"MEMU",FALSE,18.6666666666667,5.33,0.34
"64418",10,28,"18:40","20:00",0,1.33333333333333,"MEMU",FALSE,21,23.24,2.3
"64419",10,30,"15:45","17:10",0,1.41666666666667,"MEMU",FALSE,21.1764705882353,29.56,4.61
"64420",9,30,"00:10","01:35",0,1.41666666666667,"MEMU",FALSE,21.1764705882353,1.55555555555556,0.555555555555556
"64421",6,25,"04:10","04:55",0,0.75,"MEMU",FALSE,33.3333333333333,2.73333333333333,-0.0166666666666667
"64422",6,25,"00:10","01:00",0,0.833333333333333,"MEMU",FALSE,30,1.55,-0.516666666666667
"64423",7,25,"09:50","10:35",0,0.75,"MEMU",FALSE,33.3333333333333,13.7142857142857,1.85714285714286
"64424",7,25,"09:10","09:55",0,0.75,"MEMU",FALSE,33.3333333333333,4.61428571428571,0.371428571428571
"64425",8,25,"12:50","13:40",0,0.833333333333333,"MEMU",FALSE,30,3.3875,-0.0375
"64426",8,25,"09:50","10:50",0,1,"MEMU",FALSE,25,20.2375,1.3375
"64427",8,25,"15:10","16:00",0,0.833333333333333,"MEMU",FALSE,30,3.675,0.0625
"64428",7,25,"09:35","10:30",0,0.916666666666667,"MEMU",FALSE,27.2727272727273,5.81632653061224,-0.285714285714286
"64429",8,25,"16:30","17:20",0,0.833333333333333,"MEMU",FALSE,30,2.5875,-0.2
"64430",7,25,"10:50","11:40",0,0.833333333333333,"MEMU",FALSE,30,19,2.65714285714286
"64431",7,25,"16:40","17:30",0,0.833333333333333,"MEMU",FALSE,30,3.61904761904762,-0.261904761904762
"64432",7,25,"14:00","14:50",0,0.833333333333333,"MEMU",FALSE,30,3.04285714285714,0.185714285714286
"64433",8,25,"16:50","17:40",0,0.833333333333333,"MEMU",FALSE,30,1.4375,-0.5875
"64434",10,28,"11:20","12:30",0,1.16666666666667,"MEMU",FALSE,24,48.16,4.97
"64437",9,28,"06:00","07:08",0,1.13333333333333,"MEMU",FALSE,24.7058823529412,3.31111111111111,0.577777777777778
"64439",9,28,"08:10","09:18",0,1.13333333333333,"MEMU",FALSE,24.7058823529412,16.6555555555556,2.54444444444444
"64441",7,25,"17:20","18:10",0,0.833333333333333,"MEMU",FALSE,30,2.27142857142857,-0.128571428571429
"64443",10,28,"18:30","20:00",0,1.5,"MEMU",FALSE,18.6666666666667,3.61,0.1
"64445",5,19,"19:25","20:05",0,0.666666666666667,"MEMU",FALSE,28.5,8.08,3.3
"64449",7,25,"08:30","09:20",0,0.833333333333333,"MEMU",FALSE,30,3.3469387755102,0.0612244897959184
"64450",7,25,"18:00","18:50",0,0.833333333333333,"MEMU",FALSE,30,4.16666666666667,0.25
"64451",18,88,"16:40","19:15",0,2.58333333333333,"MEMU",FALSE,34.0645161290323,32.5793650793651,1.46825396825397
"64452",28,155,"06:00","09:40",0,3.66666666666667,"MEMU",FALSE,42.2727272727273,8.02857142857143,0.439285714285714
"64453",18,88,"17:40","19:50",0,2.16666666666667,"MEMU",FALSE,40.6153846153846,26.1111111111111,1.54444444444444
"64454",28,155,"12:50","17:05",0,4.25,"MEMU",FALSE,36.4705882352941,21.85559566787,0.974729241877256
"64461",32,164,"18:10","22:25",0,4.25,"MEMU",FALSE,38.5882352941176,22,1.059375
"64462",32,164,"05:40","09:50",0,4.16666666666667,"MEMU",FALSE,39.36,9.09375,0.165625
"64463",18,156,"01:20","04:42",0,3.36666666666667,"MEMU",FALSE,46.3366336633663,9.83333333333333,0.423611111111111
"64464",19,89,"05:15","07:35",0,2.33333333333333,"MEMU",FALSE,38.1428571428571,9.47368421052632,0.357894736842105
"64465",29,156,"08:10","11:55",0,3.75,"MEMU",FALSE,41.6,20.9413793103448,0.544827586206897
"64466",19,89,"21:10","00:05",1,2.91666666666667,"MEMU",FALSE,30.5142857142857,12.7017543859649,0.0350877192982456
"64469",19,89,"17:50","20:05",0,2.25,"MEMU",FALSE,39.5555555555556,19.7456140350877,1.29824561403509
"64470",19,89,"06:40","08:55",0,2.25,"MEMU",FALSE,39.5555555555556,3.1203007518797,0.0676691729323308
"64471",26,114,"17:05","20:20",0,3.25,"MEMU",FALSE,35.0769230769231,19.525641025641,1.21367521367521
"64472",26,114,"06:00","09:15",0,3.25,"MEMU",FALSE,35.0769230769231,10.0714285714286,0.0989010989010989
"64481",17,108,"20:00","22:50",0,2.83333333333333,"MEMU",FALSE,38.1176470588235,34.5882352941176,2.79411764705882
"64482",7,41,"04:35","05:30",0,0.916666666666667,"MEMU",FALSE,44.7272727272727,33.1846153846154,20.8769230769231
"64483",7,41,"22:40","23:40",0,1,"MEMU",FALSE,41,31.6857142857143,7.15714285714286
"64491",11,57,"08:25","09:55",0,1.5,"MEMU",FALSE,38,8.24242424242424,0.424242424242424
"64492",11,57,"17:50","19:20",0,1.5,"MEMU",FALSE,38,2.98863636363636,-0.170454545454545
"64493",9,49,"16:35","17:40",0,1.08333333333333,"MEMU",FALSE,45.2307692307692,5.78888888888889,0.988888888888889
"64494",8,49,"10:15","11:30",0,1.25,"MEMU",FALSE,39.2,2.25,-0.1625
"64496",14,92,"20:35","22:45",0,2.16666666666667,"MEMU",FALSE,42.4615384615385,30.561797752809,2.01123595505618
"64501",13,81,"05:30","07:10",0,1.66666666666667,"MEMU",FALSE,48.6,7.3,0.153846153846154
"64502",13,81,"12:10","13:55",0,1.75,"MEMU",FALSE,46.2857142857143,25.5538461538462,2.03846153846154
"64504",13,81,"19:25","21:05",0,1.66666666666667,"MEMU",FALSE,48.6,12.5461538461538,0.884615384615385
"64511",32,243,"06:35","12:30",0,5.91666666666667,"MEMU",FALSE,41.0704225352113,16.415625,0.1125
"64512",32,243,"14:00","20:00",0,6,"MEMU",FALSE,40.5,20.165625,0.990625
"64513",32,243,"16:40","22:35",0,5.91666666666667,"MEMU",FALSE,41.0704225352113,35.5555555555556,0.677083333333333
"64514",20,162,"06:00","09:25",0,3.41666666666667,"MEMU",FALSE,47.4146341463415,17.61,2.17
"64515",20,162,"06:10","09:55",0,3.75,"MEMU",FALSE,43.2,23.675,-0.05
"64516",20,162,"10:45","15:50",0,5.08333333333333,"MEMU",FALSE,31.8688524590164,40.705,3.29
"64517",20,162,"11:40","15:30",0,3.83333333333333,"MEMU",FALSE,42.2608695652174,30.595,0.715
"64518",20,162,"16:50","21:05",0,4.25,"MEMU",FALSE,38.1176470588235,10.49,0.49
"64521",14,113,"05:50","08:15",0,2.41666666666667,"MEMU",FALSE,46.7586206896552,19.2642857142857,2.49285714285714
"64522",14,113,"16:20","18:50",0,2.5,"MEMU",FALSE,45.2,29.4642857142857,2.59285714285714
"64523",14,113,"08:35","11:30",0,2.91666666666667,"MEMU",FALSE,38.7428571428571,29.9047619047619,4.52380952380952
"64524",14,113,"17:50","20:10",0,2.33333333333333,"MEMU",FALSE,48.4285714285714,50.1214285714286,4.51428571428571
"64531",17,88,"05:45","07:55",0,2.16666666666667,"MEMU",FALSE,40.6153846153846,13.4470588235294,0.411764705882353
"64532",17,108,"06:50","09:10",0,2.33333333333333,"MEMU",FALSE,46.2857142857143,19.1538461538462,1.30769230769231
"64533",18,88,"13:00","15:15",0,2.25,"MEMU",FALSE,39.1111111111111,14.6333333333333,0.944444444444444
"64534",26,114,"17:30","21:00",0,3.5,"MEMU",FALSE,32.5714285714286,8.99615384615385,0.292307692307692
"64536",18,88,"09:57","12:35",0,2.63333333333333,"MEMU",FALSE,33.4177215189873,20.7722222222222,0.933333333333333
"64541",17,108,"05:45","08:20",0,2.58333333333333,"MEMU",FALSE,41.8064516129032,10.6352941176471,1
"64542",17,108,"20:50","23:10",0,2.33333333333333,"MEMU",FALSE,46.2857142857143,46.9763313609467,3
"64543",17,108,"17:50","20:40",0,2.83333333333333,"MEMU",FALSE,38.1176470588235,12.3117647058824,2.01764705882353
"64545",7,41,"10:20","11:35",0,1.25,"MEMU",FALSE,32.8,17.4571428571429,2.21428571428571
"64546",7,41,"07:25","08:30",0,1.08333333333333,"MEMU",FALSE,37.8461538461538,45.1142857142857,13.6857142857143
"64547",7,41,"17:50","18:45",0,0.916666666666667,"MEMU",FALSE,44.7272727272727,60.5857142857143,10.0714285714286
"64548",7,41,"16:10","17:05",0,0.916666666666667,"MEMU",FALSE,44.7272727272727,81.8428571428571,13.7
"64551",20,135,"08:25","12:10",0,3.75,"MEMU",FALSE,36,65.1380952380952,3.00952380952381
"64552",20,135,"13:25","17:40",0,4.25,"MEMU",FALSE,31.7647058823529,32.1105263157895,1.75789473684211
"64553",24,153,"05:50","09:30",0,3.66666666666667,"MEMU",FALSE,41.7272727272727,397.833333333333,18
"64554",24,153,"17:45","22:15",0,4.5,"MEMU",FALSE,34,150.333333333333,10.075
"64555",11,59,"09:45","11:45",0,2,"MEMU",FALSE,29.5,100.431818181818,10.3181818181818
"64556",11,59,"14:15","16:45",0,2.5,"MEMU",FALSE,23.6,19.8181818181818,2.60606060606061
"64557",29,180,"16:45","21:50",0,5.08333333333333,"MEMU",FALSE,35.4098360655738,28.6392857142857,2.47142857142857
"64558",28,180,"04:25","08:50",0,4.41666666666667,"MEMU",FALSE,40.7547169811321,32.1892857142857,1.34285714285714
"64559",28,180,"13:20","19:10",0,5.83333333333333,"MEMU",FALSE,30.8571428571429,35.8321428571429,2.38571428571429
"64560",29,180,"04:50","09:25",0,4.58333333333333,"MEMU",FALSE,39.2727272727273,31.4392857142857,1.51428571428571
"64561",41,261,"11:30","19:20",0,7.83333333333333,"MEMU",FALSE,33.3191489361702,28.9675,0.6325
"64562",41,261,"06:00","14:50",0,8.83333333333333,"MEMU",FALSE,29.5471698113208,36.0425,1.9975
"64565",29,192,"17:55","22:55",0,5,"MEMU",FALSE,38.4,65.7733333333333,4.26
"64566",28,192,"04:25","09:25",0,5,"MEMU",FALSE,38.4,18.0448275862069,1.10689655172414
"64581",26,172,"05:50","10:00",0,4.16666666666667,"MEMU",FALSE,41.28,40.7153846153846,2.38461538461538
"64582",26,172,"17:45","21:45",0,4,"MEMU",FALSE,43,43.1153846153846,2.91923076923077
"64583",32,210,"06:30","13:00",0,6.5,"MEMU",FALSE,32.3076923076923,38.509375,1.4
"64584",32,210,"12:55","18:10",0,5.25,"MEMU",FALSE,40,77.4060606060606,8.24545454545455
"64585",2,9,"21:50","22:15",0,0.416666666666667,"MEMU",FALSE,21.6,95.85,95.85
"64586",2,9,"05:00","05:25",0,0.416666666666667,"MEMU",FALSE,21.6,9.85,9.85
"64587",29,230,"14:05","20:20",0,6.25,"MEMU",FALSE,36.8,54.8448275862069,6.2
"64588",29,230,"06:45","13:05",0,6.33333333333333,"MEMU",FALSE,36.3157894736842,57.3862068965517,4.47241379310345
"64901",22,122,"07:55","12:00",0,4.08333333333333,"MEMU",FALSE,29.8775510204082,25.15,1.91363636363636
"64902",22,122,"15:00","18:25",0,3.41666666666667,"MEMU",FALSE,35.7073170731707,23.0954545454545,1.16363636363636
"64903",27,163,"05:45","10:20",0,4.58333333333333,"MEMU",FALSE,35.5636363636364,18.6407407407407,1.06666666666667
"64904",27,163,"16:05","20:25",0,4.33333333333333,"MEMU",FALSE,37.6153846153846,38.2518518518519,2.04444444444444
"64905",21,140,"05:00","08:20",0,3.33333333333333,"MEMU",FALSE,42,11.4095238095238,0.261904761904762
"64906",17,80,"16:50","19:40",0,2.83333333333333,"MEMU",FALSE,28.2352941176471,21.4529411764706,1.52941176470588
"64908",14,47,"05:50","07:35",0,1.75,"MEMU",FALSE,26.8571428571429,13.1714285714286,1.27857142857143
"64910",26,151,"18:20","22:05",0,3.75,"MEMU",FALSE,40.2666666666667,29.8307692307692,3.32692307692308
"64911",17,71,"09:25","11:30",0,2.08333333333333,"MEMU",FALSE,34.08,42.6941176470588,2.64117647058824
"64912",17,71,"07:10","09:15",0,2.08333333333333,"MEMU",FALSE,34.08,16.8,1.4
"64913",17,69,"05:00","07:00",0,2,"MEMU",FALSE,34.5,17.6352941176471,0.988235294117647
"64914",17,69,"13:30","15:45",0,2.25,"MEMU",FALSE,30.6666666666667,13.2647058823529,2.34705882352941
"64915",17,69,"10:10","12:20",0,2.16666666666667,"MEMU",FALSE,31.8461538461538,39.2352941176471,2.29411764705882
"64916",17,69,"21:00","23:10",0,2.16666666666667,"MEMU",FALSE,31.8461538461538,25.7588235294118,2.51764705882353
"64931",17,69,"18:40","20:55",0,2.25,"MEMU",FALSE,30.6666666666667,21.5470588235294,0.658823529411765
